precio_alquiler,expensas,direccion,superficie,ambientes,habitaciones,banos,descripcion,url,scraped_at,pagina,moneda_original,precio_alquiler_original,barrio,precio_por_m2,costo_total,categoria_tamano
800000,198000.0,Cnel Ramon L. Falcon 2300 7°,49.0,2,1.0,1.0,"Departamento de 2 ambientes con cochera. Amplio y luminoso 2 ambientes con balcón. Gran living comedor, muy luminoso con ventanales de piso a techo, cocina separada con un importante ventanal e instalación para lavarropas/lavavajillas bajo mesada. Dormitorio de muy lindas dimensiones, baño completo con bañera y ventana. Pisos de porcelanato de primera calidad. Excelentes terminaciones ambiente cuentan con equipo split frio-calor. Los servicios de Edesur y Metrogas son aparte del valor del alquiler y las expensas. El valor del alquiler contempla solo el abl e Internet. Los amenities: en el piso 14 cuenta con un amplio salón de usos múltiples con parrilla y balcón terraza con vista inmejorable, En el piso 15 gran solárium con piscina con vistas panorámicas y una terraza con parrillas. Cochera en 1º piso descubierta. Las expensas incluyen cochera. Excelente ubicación, líneas de colectivos y subte. Requisitos. Mes de alquiler. mes de comision inmobiliaria. mes de deposito. garantia propietaria O seguro de caucion",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-depto-2-ambientes-con-cochera-amueblado!-56006060.html,2025-05-28 02:19:20.501971,7,ARS,800000,Flores,16326.530612244898,998000.0,Pequeño
420000,100000.0,Lafuente 37,30.0,1,0.0,1.0,"Hermoso monoambiente sin balcón. El monoambiente posee cocina kichinette. Luminoso. El edificio tiene pileta, gym, laundry, sum, 2 parrillas",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-monoambiente-con-vestidor-full-amenities-56151690.html,2025-05-28 02:19:24.916862,7,ARS,420000,Flores,14000.0,520000.0,Muy pequeño
390000,110000.0,"PEDERNERA 154. Entre Ramon falcon y Alberdi, juan b., av.",25.0,1,1.0,1.0,"Monoambiente en Flores en alquiler amoblado con cochera cubierta. - Excelente ubicación, próximo a las principales arterias de circulación (Avenidas Rivadavia y Juan Bautista Alberdi) y a 150 metros de la estación de subte línea A San José de Flores. - Muy luminoso con amplios placares y espacios de guardado con interiores completos. - Puerta de acceso en cedro, piso flotante de alto tránsito. - Cocina con anafe eléctrico y espacio para lavarropas, baño totalmente instalado con piso de porcellanato. - Agua caliente central con termotanque de gran capacidad. -Aire acondicionado tipo split frío-calor. -Cochera fija cubierta en primer subsuelo. - Hall de acceso con detalles de categoría. -Excelente nivel de terminaciones. - Aberturas de pvc de excelente calidad y hermeticidad. -El edificio cuenta con salón de usos múltiples en el último piso, con deck de madera, solarium y duchas. - Las expensas incluyen Aysa, Edesur y abl. Condiciones: 2 años de plazo de contrato. Ajustes trimestrales por ipc. Requisitos de ingreso: - Pago del primer mes por adelantado. - Un mes de depósito. - Fianza: seguro de caución, Sistema Finaer o Título de propiedad de inmueble de caba. - Ingresos suficientes demostrables. - No acepta mascota. Sin excepción. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. De seta Propiedades. cpi 8318xintel(des-des-160)",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-monoambiente-amoblado-con-cochera-cubierta-en-alquiler-48700577.html,2025-05-28 02:19:30.389122,7,ARS,390000,Flores,15600.0,500000.0,Muy pequeño
420000,,Rivera Indarte 0,32.0,1,0.0,1.0,"Monoambiente ""B"" de 32M2 totales en formato cuadrado. 3er piso frente. hall, monoambiente, baño completo, sin balcón. Instalación aire frío calor. agua caliente por termotanque central. Todos los servicios. aptoprofesional. entrega inmediata. concreto real estate -- Ver datos-- ""atendemos los 7 días de la semana"" cpi 7372 - cmcpsi 6510. Todas las medidas enunciadas son meramente orientativas, las medidas exactas serán las que se expresen en el respectivo título de propiedad de cada inmueble. Todas las fotos, imágenes y videos son meramente ilustrativos y no contractuales. Los precios enunciados son meramente orientativos y no contractuales.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-en-flores-capital-federal-56118326.html,2025-05-28 02:19:34.599121,7,ARS,420000,Flores,13125.0,420000.0,Pequeño
350000,130000.0,Varela al 200,,1,0.0,1.0,"Alquiler, 1 ambiente c/ balcón - FloresEl departamento es de 1 ambiente, ubicado en el piso 4, compuesto por un living comedor con balcón, cocina integrada con conexión a lavarropa y baño completo con bañera. Muy luminoso. Expensas publicadas periodo: Mayo 2025. Ubicado en la calle Varela entre José Bonifacio y Juan Bautista Alberdi. A 2 cuadras de Av. Rivadavia y su variedad de comercios que la caracteriza. A 3 cuadras del Subte linea &quot;A&quot;. descripción del edificio: 42 Unidades en 9 pisos: Del 1º al 8º 5 unidades, un 3 amb. Un 2 amb. Dos monoambiente, un estudio profesional. 9º piso dos unidades, un monoambiente y un 2 ambpb cochera. Edificio con gas. Terraza común con espacio guarda bicicleta. requisitos: • Contrato por 2 años de alquiler. • Deposito: 1 mes de alquiler. • Ajuste trimestral, según el índice del precio al consumidor (ipc). • Garantía: Garantía prop en caba. O seguro de caución (Finaer). • Ingresos: Demostración de ingresos de los inquilinos que triplique el valor del alquiler. (excluyente). • abl y Expensas ordinarias a cargo del inquilino. •no acepta mascota. curcio propiedades matricula en cucicba Nº4852",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-1-ambiente-c-balcon-flores-56151458.html,2025-05-28 02:19:39.367418,7,ARS,350000,Flores,,480000.0,
550000,70000.0,Bonorino al 500,45.0,2,1.0,1.0,"Requisitos excluyentes: solo se alquila con seguro de caucion finaerrecibos de sueldos A corde al monto del alquiler mensualmes corriente1 mes Y 1/2 de depositoimagina despertar cada mañana en este Dpto, funcional y con una conexión inmejorable con la naturaleza. Este hermoso departamento en un 2do piso en un Edificio de Categoría! El living, amplio y súper luminoso, bañado por la luz natural, te invita a relajarte mientras disfrutas de la brisa fresca por un gran ventanal. La cocina es un verdadero sueño para los amantes del buen vivir, con amplios muebles de alzada y bajomesada que garantizan un orden impecable y espacio más que suficiente para preparar tus mejores platos. El lavadero independiente es otro de los detalles que elevaran tu calidad de vida, dándote la independencia y el orden que tanto deseas. Se destaca también la presencia del dormitorio amplio con placard. Baño completo. Este es mucho más que un departamento, es un refugio que invita a vivir momentos inolvidables, rodeado de luz, confort y una ubicación privilegiada. ¿Te imaginas viviendo aquí?",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dpto-de-2amb-en-alquiler.-a-m-de-plaza-misericordia-56327091.html,2025-05-28 02:19:44.214654,7,ARS,550000,Flores,12222.222222222223,620000.0,Pequeño
550000,70000.0,granaderos,33.0,1,0.0,1.0,"Departamento en el barrio de Flores-Granaderos 100- muy luminoso con balcón y vista abierta. Cocina y baño completo en excelente estado. Living con división para dormitorio/estudio, placard, aire acondicionado frío/calor. Piscina, Laundry ( lavadero)",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-depto-flores-impecable-con-opcion-cochera-56276420.html,2025-05-28 02:19:48.591593,7,ARS,550000,Flores,16666.666666666668,620000.0,Pequeño
600000,115000.0,Av. Juan Bautista Alberdi 3300,43.0,2,1.0,1.0,"Vistas de Lunes a Viernes de 11 a 18 horas Contrato Tradicional con garantía. mascotas Amplio y cómodo 2 Ambientes Muy Luminoso A 4 Cuadras de Subte Línea A estación Super Ventilado, Baño Completo, Dormitorios cómodo, Hall Recepción 2 Aires Acondicionados, Pisos de Porcelanato, A 2 cuadra de Av Rivadavia y Sobre Av Juan Bautista Alberdi Para consultas y programar entrevistas comunicarse al Whast AppVer datos Nuestro local se encuentra en la Av. Directorio Nº3199 Cuidad. Autónoma de Buenos Aires",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-alquiler-2-ambientes-flores-mascotas-56155764.html,2025-05-28 02:19:53.591749,7,ARS,600000,Flores,13953.488372093023,715000.0,Pequeño
1100000,450000.0,Av. Juan Bautista Alberdi 2700,115.0,4,3.0,2.0,"Departamento de 4 ambientes al frente en Alquiler! Edificio con Amenities! Ubicado sobre la Av. Juan B. Alberdi 2700, Flores. A metros de Av. Rivadavia, Av. San Pedrito y Av. Directorio; en cercanía con la estación Flores del Tren Sarmiento y Plaza Gral. Pueyrredón. Amplio y luminoso departamento con balcón al frente y salida por ventanal. Cuenta con una cocina, comedor diario y un gran living comedor. Todos los ambientes con ventilación. 3 dormitorios con placard, el principal en suite. Además de 1 baño completo. Con calefacción por loza radiante. El edificio cuenta con amenities: -Piscina. -Sum. -Parrilla. no dude en consultar!!",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler!-4-ambientes-al-frente-av-juan-bautista-56237518.html,2025-05-28 02:19:57.074287,7,ARS,1100000,Flores,9565.217391304348,1550000.0,Grande
800000,,Balbastro 3100,112.0,4,3.0,2.0,"¡Increíble oportunidad de adquirir este hermoso y amplio departamento de 4 ambientes ubicado en el 1° piso en un edificio de solo 3 unidades funcionales! Características: - 4 ambientes: Amplio living con excelente luminosidad. - Cocina Comedor totalmente equipada con muebles alto y bajo mesada. - Lavadero Independiente. - 2 Baños y 1 toilette. - 3 dormitorios: Dos de ellos con placard empotrado, garantizando espacio y organización. - Patio con parrilla, Perfecto para disfrutar de reuniones al aire libre. - Excelente luminosidad y ventilación: Grandes ventanales que permiten la entrada de luz natural y circulación de aire. - La unidad cuenta con Termotanque 120Lts. A gas y con toda la pre-instalacion de aire acondicionado y persianas en todos sus ambientes. Ubicado Sobre la calle Balbastro, a mts. De Av. Perito Moreno y a 200mts. De Av. Lafuente. También a 700 mts de la Av. Eva Perón y del subte Línea ""E"" y Premetro. Este departamento fue totalmente reciclado hace tan solo 5 años, ofrece excelentes comodidades ¡No te pierdas la oportunidad de visitarlo! Medidas del inmueble: hall de entrada: 2. 43x1. 50 / 6. 47x1. living comedor: 8. 24x3. 47. cocina comedor: 6. 20x2. 37. lavadero: 3x1. 47. hall de distribucion: 3. 66x1. dormitorio principal: 4. 18x3. 04. dormitorios secundarios: 2. 67x4. 11 / 2x3. 03. baño principal: 2x1. 73. baño secundario: 1. 25x1. 59. toilette: 1. 24x0. 89. patio: 3x4. 05. *Esta unidad no es apta para personas con movilidad reducida. Para más información o coordinar una visita, ¡contáctanos! Potenza Propiedades",https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-al-frente-de-4-ambientes-con-patio-53431874.html,2025-05-28 02:20:00.659303,7,ARS,800000,Flores,7142.857142857143,800000.0,Grande
500000,100000.0,AVELLANEDA 1946,38.0,2,1.0,1.0,"Moderno monoambiente muy bien dividido Y transformado en 2 ambientes. -living con cocina integrada, bajo mesada Y alacenas, rack Y mueble flotante para audio Y tv. -balcon con red de proteccion Y vista abierta de la ciudad. -baño completo. -dormitorio con placard empotrado. Cuenta con todos los servicios (gas, luz, aysa). piso flotante. -palier semi privado. -el edificio cuenta con un modesto S. U. M . , parrilla en el ultimo piso Y pileta en planta baja. No acepta mascotas. -importante: $ Ver datos expensas con aysa incluido. -imperdible. Requisitos: Alquiler inicial con actualizacion cuatrimestral segun ipc. Plazo del contrato de 2 años. Garantía propietaria o Seguro de Caución. Un mes de depósito equivalente al primer mes del contrato. Ingresos demostrables. Ley 5859 art 5 “Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato”. Gabriel torres. Matricula Cucicba 6581. Matricula cmcpdjlm 891.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes-alquiler-flores-vista-abierta-44825779.html,2025-05-28 02:20:05.035707,7,ARS,500000,Flores,13157.894736842105,600000.0,Pequeño
830000,170000.0,Donato Alvarez 936,77.0,3,2.0,1.0,"Excelente departamento de 3 Ambientes con dos Balcones. Cocina Independiente. Vista abierta Piso 22. Seguridad 24hs. Torres Plaza Irlanda. Superficie cubierta: 65. 44 metros. Superficie Total: 77. 03 metros. Living comedor de 5. 60 x 3. 45 mts. Con puerta ventana salida a Balcón. Aire acondicionado Split. Piso de porcelanato. Hall de distribución de 1. 95 x 1. 70 mts. Piso de porcelanato. Dormitorio principal de 3. 50 x 3. 05 mts. Con placard, puerta ventana salida a Balcón. Piso de porcelanato. 2° Dormitorio de 3. 50 x 3. 00 mts. Con placard, puerta ventana salida a Balcón. Piso de porcelanato. Cocina/Lavadero independiente de 4. 25 x 1. 60 mts. Muy bien amoblada. Piso de cerámica. Baño completo de 2. 90 x 1. 50 mts. Azulejado. Piso de cerámica. Balcón Living de 5. 00 x 1. 30 mts. Piso de cerámica. Balcón Dormitorios de 6. 15 x 1. 10 mts. Piso de cerámica. Seguridad 24hs. Agua caliente y losa radiante por caldera individual. Grupo electrógeno en ascensores y bombas de agua. Excelente ubicación, frente a Plaza Irlanda! Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad respectivo. El valor de expensas está sujeto a verificación/ajuste. Fotos de carácter no contractual. Ley 5859. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean Personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Davoli Propiedades: Mat. Cucicba Nº 3457",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-3-ambientes-con-balcon-en-alquiler.-54744659.html,2025-05-28 02:20:08.755214,7,ARS,830000,Flores,10779.22077922078,1000000.0,Mediano
450000,160000.0,Avenida Carabobo 0,30.0,1,0.0,1.0,"Excelente departamento de Monoambiente de 30m2 aprox. Totales, ubicado en el segundo piso al frente. La unidad está revestido con piso de madera. El departamento está ubicado en la mejor zona residencial y comercial de Flores sobre la Av. Carabobo, con cercanía a la Av. Rivadavia y la estación de subte “Carabobo” de la línea A. La unidad cuenta con puertas corredizas que da salida al balcón al frente, lo que permite que entre mucha iluminación. La cocina está equipado con anafe eléctrico. Hall de entrada, que da conexión hacia los dos ascensores. El departamento cuenta con agua caliente central. Aviso legal: Todas las descripciones, valores de accesorios (expensas, aysa, abl), fotos y medidas expuestas, son aproximados, orientativos y no vinculantes. Los datos fueron proporcionados por el propietario y pueden encontrarse desactualizados a la fecha, por lo cual el interesado podrá solicitar la documentación actualizada para conformar reserva. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la afip (pedido de coti). El inmueble no posee rampa para personas con movilidad reducida. Matricula C. P. I 7808 Simon V Propiedades",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-monoambiente-en-alquiler-en-flores-55864756.html,2025-05-28 02:20:12.825651,7,ARS,450000,Flores,15000.0,610000.0,Muy pequeño
390000,170000.0,Avellaneda 2065,45.0,2,1.0,1.0,"Comodo 2 Ambientes. Lateral. Luminoso! Cocina Independiente. Lavadero. Excelente Ubicación Av. Avellaneda y Av. Boyaca. Superficie cubierta/Total: 45 metros. Hall de Entrada de 1. 30 x 1. 00 mts. Piso de parquet. Living Comedor de 5. 60 x 2, 90 mts. Con puerta ventana a Lavadero. Aire acondicionado Split, Estufa, Piso de parquet. Hall de Distribución de 1. 00 x 1. 00 mts. Con Placard. Piso de parquet. Dormitorio de 4. 00 x 3. 00 mts. Con placard y ventilador de techo. Ventana a patio interno. Piso de parquet. Baño completo de 2, 00 x 1, 60 mts. Azulejado, Piso de ceramica. Amplia Cocina Independiente de 2. 90 x 2. 30 mts. Amoblada, azulejada. Con puerta ventana a Lavadero. Piso de granito. Lavadero independiente de 2. 30 x 1. 10 mts. Con cerramiento completo. Piso de granito. Luminoso!! Inmejorable Ubicación Av. Avellaneda y Av. Boyaca! Las medidas indicadas son aproximadas y al solo efecto orientativo, las medidas reales surgirán del título de propiedad respectivo. El valor de expensas está sujeto a verificación/ajuste. Fotos de carácter no contractual. Ley 5859. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean Personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Davoli Propiedades: Mat. Cucicba Nº 3457",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-2-ambientes-en-alquiler.-flores-56253190.html,2025-05-28 02:20:17.959324,7,ARS,390000,Flores,8666.666666666666,560000.0,Pequeño
650000,130000.0,Boyacá 200,60.0,2,1.0,1.0,"Unico 2 ambientes s/piso a estrenar, 60 mts totales, orientación este, vista abierta. Bajas expensas. Requisitos. -Un mes de adelanto. -Un mes de depósito. -Ingresos comprobables. -Propiedad en Garantía de caba o Seguro de Caución (finaer) -Contrato por 24 meses. -Indexación trimestral. (indec x ipc) Safier Pedro Omar Negocios inmobiliarios C. U. C. I. C. B. A. Matrícula Nº 1720. aviso legal: Las descripciones arquitectónicas y funcionales, impuestos, expensas y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de las/los facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda. Ley 5115 – La publicación de accesibilidad a los inmuebles. Artículo 1º. - Los avisos publicados por corredores inmobiliarios por cualquier medio gráfico o informático, que promuevan operaciones inmobiliarias, deberán contener información acerca de las condiciones de accesibilidad para las personas con discapacidades físicas. Artículo 2º. - Los avisos mencionados en el art. 1° incluirán un indicador gráfico de accesibilidad y/o la palabra ""accesible"". Esta unidad no es apta para personas con movilidad reducida. Art. 10 de Ley 2340 ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias"". -",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-2-amb-s-piso-a-estrenar-c-bcon-terraza.-56062213.html,2025-05-28 02:21:32.974712,8,ARS,650000,Flores,10833.333333333334,780000.0,Mediano
625000,150000.0,Avellaneda,55.0,3,2.0,2.0,"Propiedad única. excelente departamento de 3 ambientes ubicado en lo mejor del barrio de Flores. Sobre la avenida más importante del barrio y a solo metros de las demás, por lo que cuenta con facilidad de acceso a todos los medios de transporte. Totalmente reciclado!! Oportunidad. Consultanos!",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-avellaneda-2743-55094564.html,2025-05-28 02:21:35.117983,8,ARS,625000,Flores,11363.636363636364,775000.0,Mediano
480000,125000.0,Granaderos 0,38.0,1,0.0,1.0,"Corredor Responsable: Martin Macagno cucicba 6267 / cmcpdjlm 821- Contacto: Marcelo Figueroa. Moderno y Luminoso Departamento Monoambiente Dividido, en Ubicación Estratégica. Te presentamos este moderno departamento ubicado a metros de la Avenida Rivadavia. Ideal para quienes buscan un hogar funcional en una ubicación estratégica, con acceso inmediato a comercios, servicios y transporte público. Características Destacadas: - Living Comedor: Luminoso con acceso directo al balcón. - Balcón super amplio. - Cocina Integrada. - Habitación con placard. -Baño Completo: Moderno y funcional. - No posee conexión para lavarropas y el edificio no cuenta con laundry. Comodidades del Edificio: -Salón de Usos Múltiples (sum) - Parrilla. - Solarium y Jacuzzi. Accesibilidad: Conexión a diversas líneas de colectivo. Subtes (Metro): Estaciones Carabobo y San José de Flores, ubicadas a solo media cuadra. ¡Contáctanos hoy mismo para más información o para agendar una visita! Remax Argentina S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que Remax Argentina S. R. L no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes. El inmueble no es accesible para personas con discapacidades físicas.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-monoambiente-dividido-flores-56234488.html,2025-05-28 02:21:38.201138,8,ARS,480000,Flores,12631.578947368422,605000.0,Pequeño
380000,69000.0,Portela 190,37.0,0,,1.0,"Excelente Monoambiente, edificio de 8 años, con amplio balcón, baño completo.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-monoambiente-con-balcon-impecable-y-55904546.html,2025-05-28 02:21:41.189575,8,ARS,380000,Flores,10270.27027027027,449000.0,Pequeño
350000,,Av Directorio 2350. Entre Membrillar y Rivera indarte,19.0,1,0.0,1.0,"Alquiler de Departamento monoambiente en Flores, Capital Federal. expensas $75. 000. no se aceptan mascotas. Recién pintado. Listo para habitar. Transportes Cercanos. Colectivos: 88, 92, 113, 126, 132, 134, 180. Datos útiles. Barrio: Flores. Comuna: Comuna 7. Área Hospitalaria: htal. Dr. P. Piñero. Comisaría Comunal: 7. Comisaría Vecinal: 7A. Distrito Escolar: Distrito Escolar xi. Código Postal: 1406. pida tasación: Efectuada por profesionales, que analizan permanentemente el desenvolvimiento del mercado. Confíenos su patrimonio somos la mejor opción. Crescendo consultora inmobiliaria. Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. Crescendo Consultora Inmobiliaria actúa solamente en carácter de comercializadora de los inmuebles ofrecidos. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física ley 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la ley 5859. xintel(crs-crs-789)",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-monomb-cerca-del-subte.-av-directorio-2300-49406081.html,2025-05-28 02:21:45.766044,8,ARS,350000,Flores,18421.052631578947,350000.0,Muy pequeño
430000,113000.0,AVELLANEDA 1946,33.0,2,1.0,1.0,"Alquiler vivienda - avellaneda al 1900 - Departamento de 2 ambientes con balcón al contrafrente en Flores – Son 33 m2 totales. Edificio con hermosa piscina en planta baja. Alquiler $430. 000. - Expensas $113. 000. - no permite mascotas (no perros) Características: • Cocina integrada: Compacta y funcional, de 2 x 1 con desayunador móvil – no tiene instalación para lavarropas – Espacio para heladera de 0, 64 de ancho x 1, 70 de alto. • Living Comedor de 4, 30 x 3. • Balcón de 3, 80 x 1, 05 con vista abierta al contrafrente. • Baño completo en suite de 2, 20 x 1, 65. • Dormitorio de 3 de 2, 50 con placard con interiores, con 2 puertas espejadas corredizas. condiciones alquiler vivienda: Se alquila sólo para 1 o 2 personas. Contrato: Dos años. Ajuste trimestral por icl. Depósito: un mes por cada año de contrato( puede ser en pesos o en dólares) A cargo del inquilino: Consumos de luz y gas. Abl, Aysa y expensas ordinarias. A cargo del propietario: expensas extraordinarias. requisitos alquiler vivienda: 1) Ingresos demostrables: Recibos de sueldo en blanco por 3 veces el valor del alquiler. (consulta si tenés monotributo) 2) garantia: Seguro de fianza de la empresa respaldar preaprobado o garantía propietaria exclusivamente de capital y de familiar directo. Costo de certificación de firmas de inquilino y garante a cargo del inquilino ante el escribano del propietario. Inmomax - matrícula cucicba 6120. Nota importante: Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente, sin comprometer contractualmente a nuestra empresa. Fotografías no vinculantes ni contractuales. Ley 5859: Está prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al 4, 15% del valor total del contrato. Ley 5115: no accesible.",https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-luminoso-y-moderno-2-ambientes-con-balcon-piscina-56291087.html,2025-05-28 02:21:50.985380,8,ARS,430000,Flores,13030.30303030303,543000.0,Pequeño
500000,45000.0,Fray Cayetano 1191 y Gaona,42.0,2,1.0,1.0,Fray Cayetano esquina Gaona. Hermoso dto 2 amb en 7mo piso lateral con 2 balcones franceses. Muy luminoso. Cocina separada y Lavadero muy bien equipado,https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-amb-flores.-muy-bueno-56248195.html,2025-05-28 02:21:54.302157,8,ARS,500000,Flores,11904.761904761905,545000.0,Pequeño
380000,,Av alberdi 2700,1.0,1,0.0,1.0,"Monoambiente con balcon contrafrente. El edificio cuenta con pileta, sum Y laundry. Legal - ley 5859 - C. A. B. A. ""Para los casos de Alquiler de Vivienda, el monto máximo de Comisión que se le puede requerir a los Propietarios sera el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo Contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas, Comisiones Inmobiliarias y gastos de gestoria de Informes. """,https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-monoambiente-av-alberdi-2700-flores-51972723.html,2025-05-28 02:21:57.559725,8,ARS,380000,Flores,380000.0,380000.0,Muy pequeño
